Program,Heap_Used_Bytes,Available_Memory_Bytes,Total_Memory_Bytes,Memory_Utilization_Percent,Timestamp_Cycles
malloc-large.ke,5955584,530563072,536928256,1.11,36989433343
malloc-large.ke,6197248,530321408,536928256,1.15,36989440357
malloc-large.ke,5722112,530796544,536928256,0.00,36989443203
malloc-large.ke,6234112,530284544,536928256,1.16,36999552160
malloc-large.ke,6057984,530460672,536928256,1.13,36999554076
malloc-large.ke,6488064,530030592,536928256,1.21,36999566950
malloc-large.ke,6348800,530169856,536928256,1.18,36999569649
malloc-large.ke,6635520,529883136,536928256,1.24,36999581431
malloc-large.ke,6205440,530313216,536928256,1.16,36999583555
malloc-large.ke,6463488,530055168,536928256,1.20,36999592890
malloc-large.ke,6205440,530313216,536928256,1.16,36999594646
malloc-large.ke,6410240,530108416,536928256,1.19,36999599079
malloc-large.ke,6168576,530350080,536928256,1.15,36999601034
malloc-large.ke,6307840,530210816,536928256,1.17,36999604247
malloc-large.ke,6144000,530374656,536928256,1.14,36999605704
malloc-large.ke,6508544,530010112,536928256,1.21,36999616827
malloc-large.ke,6127616,530391040,536928256,1.14,36999618948
malloc-large.ke,6508544,530010112,536928256,1.21,36999627643
malloc-large.ke,6303744,530214912,536928256,0.00,36999629258
malloc-large.ke,6447104,530071552,536928256,1.20,37009586968
malloc-large.ke,6307840,530210816,536928256,1.17,37009588547
malloc-large.ke,6811648,529707008,536928256,1.27,37009601388
malloc-large.ke,6344704,530173952,536928256,1.18,37009603719
malloc-large.ke,6696960,529821696,536928256,1.25,37009610169
malloc-large.ke,6193152,530325504,536928256,1.15,37009612215
malloc-large.ke,6377472,530141184,536928256,1.19,37009618323
malloc-large.ke,5996544,530522112,536928256,1.12,37009620415
malloc-large.ke,6225920,530292736,536928256,1.16,37009626848
malloc-large.ke,6082560,530436096,536928256,1.13,37009628589
malloc-large.ke,6217728,530300928,536928256,1.16,37009631839
malloc-large.ke,6082560,530436096,536928256,1.13,37009633480
malloc-large.ke,6479872,530038784,536928256,1.21,37009650094
malloc-large.ke,6049792,530468864,536928256,1.13,37009654527
malloc-large.ke,6352896,530165760,536928256,1.18,37009662403
malloc-large.ke,6168576,530350080,536928256,0.00,37009664388
malloc-large.ke,6598656,529920000,536928256,1.23,37019478727
malloc-large.ke,6234112,530284544,536928256,1.16,37019481047
malloc-large.ke,6475776,530042880,536928256,1.21,37019486359
malloc-large.ke,5963776,530554880,536928256,1.11,37019488453
malloc-large.ke,6361088,530157568,536928256,1.18,37019497130
malloc-large.ke,6119424,530399232,536928256,1.14,37019499503
malloc-large.ke,6463488,530055168,536928256,1.20,37019507848
malloc-large.ke,6119424,530399232,536928256,1.14,37019509607
malloc-large.ke,6324224,530194432,536928256,1.18,37019514466
malloc-large.ke,5926912,530591744,536928256,1.10,37019516343
malloc-large.ke,6352896,530165760,536928256,1.18,37019525951
malloc-large.ke,6164480,530354176,536928256,1.15,37019527586
malloc-large.ke,6520832,529997824,536928256,1.21,37019533919
malloc-large.ke,6279168,530239488,536928256,1.17,37019535520
malloc-large.ke,6676480,529842176,536928256,1.24,37019546121
malloc-large.ke,6279168,530239488,536928256,0.00,37019548075
malloc-large.ke,6717440,529801216,536928256,1.25,37030079627
malloc-large.ke,6451200,530067456,536928256,1.20,37030082428
malloc-large.ke,6594560,529924096,536928256,1.23,37030086882
malloc-large.ke,6205440,530313216,536928256,1.16,37030090181
malloc-large.ke,6709248,529809408,536928256,1.25,37030115262
malloc-large.ke,6504448,530014208,536928256,1.21,37030118735
malloc-large.ke,6725632,529793024,536928256,1.25,37030130168
malloc-large.ke,6483968,530034688,536928256,1.21,37030133355
malloc-large.ke,6844416,529674240,536928256,1.27,37030143691
malloc-large.ke,6479872,530038784,536928256,1.21,37030145841
malloc-large.ke,6934528,529584128,536928256,1.29,37030160098
malloc-large.ke,6799360,529719296,536928256,1.27,37030161871
malloc-large.ke,7032832,529485824,536928256,1.31,37030173793
malloc-large.ke,6602752,529915904,536928256,1.23,37030177346
malloc-large.ke,7061504,529457152,536928256,1.32,37030249875
malloc-large.ke,6701056,529817600,536928256,0.00,37030252901
malloc-large.ke,7180288,529338368,536928256,1.34,37041368655
malloc-large.ke,6877184,529641472,536928256,1.28,37041370585
malloc-large.ke,7135232,529383424,536928256,1.33,37041376089
malloc-large.ke,6680576,529838080,536928256,1.24,37041378437
malloc-large.ke,7176192,529342464,536928256,1.34,37041387196
malloc-large.ke,6799360,529719296,536928256,1.27,37041389028
malloc-large.ke,7106560,529412096,536928256,1.32,37041397701
malloc-large.ke,6680576,529838080,536928256,1.24,37041400065
malloc-large.ke,7143424,529375232,536928256,1.33,37041410441
malloc-large.ke,6647808,529870848,536928256,1.24,37041412581
malloc-large.ke,7086080,529432576,536928256,1.32,37041421005
malloc-large.ke,6828032,529690624,536928256,1.27,37041422634
malloc-large.ke,7114752,529403904,536928256,1.33,37041430885
malloc-large.ke,6828032,529690624,536928256,1.27,37041432562
malloc-large.ke,7036928,529481728,536928256,1.31,37041438127
malloc-large.ke,6639616,529879040,536928256,0.00,37041440075
malloc-large.ke,6836224,529682432,536928256,1.27,37051122215
malloc-large.ke,6483968,530034688,536928256,1.21,37051124210
malloc-large.ke,6955008,529563648,536928256,1.30,37051135101
malloc-large.ke,6516736,530001920,536928256,1.21,37051137143
malloc-large.ke,6651904,529866752,536928256,1.24,37051145242
malloc-large.ke,6189056,530329600,536928256,1.15,37051147416
malloc-large.ke,6606848,529911808,536928256,1.23,37051159361
malloc-large.ke,6250496,530268160,536928256,1.16,37051164645
malloc-large.ke,6443008,530075648,536928256,1.20,37051173650
malloc-large.ke,6156288,530362368,536928256,1.15,37051177301
malloc-large.ke,6635520,529883136,536928256,1.24,37051189794
malloc-large.ke,6164480,530354176,536928256,1.15,37051191983
malloc-large.ke,6664192,529854464,536928256,1.24,37051203007
malloc-large.ke,6184960,530333696,536928256,1.15,37051205104
malloc-large.ke,6352896,530165760,536928256,1.18,37051208535
malloc-large.ke,6119424,530399232,536928256,0.00,37051209972
malloc-large.ke,6287360,530231296,536928256,1.17,37061299219
malloc-large.ke,5783552,530735104,536928256,1.08,37061303164
malloc-large.ke,5984256,530534400,536928256,1.11,37061313151
malloc-large.ke,5849088,530669568,536928256,1.09,37061315948
malloc-large.ke,6123520,530395136,536928256,1.14,37061323626
malloc-large.ke,5902336,530616320,536928256,1.10,37061325474
malloc-large.ke,6377472,530141184,536928256,1.19,37061337841
malloc-large.ke,5976064,530542592,536928256,1.11,37061340022
malloc-large.ke,6111232,530407424,536928256,1.14,37061343178
malloc-large.ke,5652480,530866176,536928256,1.05,37061345443
malloc-large.ke,6086656,530432000,536928256,1.13,37061357283
malloc-large.ke,5853184,530665472,536928256,1.09,37061359100
malloc-large.ke,6356992,530161664,536928256,1.18,37061369645
malloc-large.ke,5881856,530636800,536928256,1.10,37061372009
malloc-large.ke,6135808,530382848,536928256,1.14,37061380642
malloc-large.ke,6000640,530518016,536928256,0.00,37061382272
malloc-large.ke,6483968,530034688,536928256,1.21,37071458320
malloc-large.ke,6045696,530472960,536928256,1.13,37071460823
malloc-large.ke,6258688,530259968,536928256,1.17,37071467430
malloc-large.ke,6004736,530513920,536928256,1.12,37071469340
malloc-large.ke,6311936,530206720,536928256,1.18,37071478751
malloc-large.ke,6119424,530399232,536928256,1.14,37071480556
malloc-large.ke,6352896,530165760,536928256,1.18,37071486035
malloc-large.ke,6045696,530472960,536928256,1.13,37071488517
malloc-large.ke,6352896,530165760,536928256,1.18,37071498090
malloc-large.ke,6209536,530309120,536928256,1.16,37071500024
malloc-large.ke,6656000,529862656,536928256,1.24,37071520525
malloc-large.ke,6238208,530280448,536928256,1.16,37071523581
malloc-large.ke,6647808,529870848,536928256,1.24,37071534527
malloc-large.ke,6168576,530350080,536928256,1.15,37071537157
malloc-large.ke,6328320,530190336,536928256,1.18,37071542144
malloc-large.ke,5824512,530694144,536928256,0.00,37071545510
malloc-large.ke,6033408,530485248,536928256,1.12,37082435811
malloc-large.ke,5599232,530919424,536928256,1.04,37082437964
malloc-large.ke,5955584,530563072,536928256,1.11,37082445456
malloc-large.ke,5537792,530980864,536928256,1.03,37082448551
malloc-large.ke,5922816,530595840,536928256,1.10,37082462914
malloc-large.ke,5513216,531005440,536928256,1.03,37082465375
malloc-large.ke,5955584,530563072,536928256,1.11,37082476949
malloc-large.ke,5746688,530771968,536928256,1.07,37082478540
malloc-large.ke,6008832,530509824,536928256,1.12,37082484537
malloc-large.ke,5701632,530817024,536928256,1.06,37082488114
malloc-large.ke,6082560,530436096,536928256,1.13,37082496990
malloc-large.ke,5701632,530817024,536928256,1.06,37082499404
malloc-large.ke,6193152,530325504,536928256,1.15,37082512163
malloc-large.ke,6025216,530493440,536928256,1.12,37082513702
malloc-large.ke,6307840,530210816,536928256,1.17,37082520700
malloc-large.ke,6098944,530419712,536928256,0.00,37082522489
malloc-large.ke,6377472,530141184,536928256,1.19,37092601528
malloc-large.ke,6176768,530341888,536928256,1.15,37092603398
malloc-large.ke,6471680,530046976,536928256,1.21,37092610408
malloc-large.ke,5988352,530530304,536928256,1.12,37092612610
malloc-large.ke,6418432,530100224,536928256,1.20,37092624664
malloc-large.ke,5926912,530591744,536928256,1.10,37092626995
malloc-large.ke,6287360,530231296,536928256,1.17,37092637008
malloc-large.ke,5980160,530538496,536928256,1.11,37092639054
malloc-large.ke,6225920,530292736,536928256,1.16,37092644062
malloc-large.ke,5898240,530620416,536928256,1.10,37092645849
malloc-large.ke,6348800,530169856,536928256,1.18,37092660314
malloc-large.ke,6115328,530403328,536928256,1.14,37092663630
malloc-large.ke,6369280,530149376,536928256,1.19,37092672937
malloc-large.ke,6123520,530395136,536928256,1.14,37092674777
malloc-large.ke,6578176,529940480,536928256,1.23,37092682626
malloc-large.ke,6221824,530296832,536928256,0.00,37092684575
malloc-large.ke,6397952,530120704,536928256,1.19,37102779388
malloc-large.ke,6037504,530481152,536928256,1.12,37102781483
malloc-large.ke,6537216,529981440,536928256,1.22,37102794505
malloc-large.ke,6152192,530366464,536928256,1.15,37102796827
malloc-large.ke,6410240,530108416,536928256,1.19,37102803872
malloc-large.ke,6213632,530305024,536928256,1.16,37102805569
malloc-large.ke,6422528,530096128,536928256,1.20,37102812378
malloc-large.ke,5992448,530526208,536928256,1.12,37102814578
malloc-large.ke,6266880,530251776,536928256,1.17,37102822732
malloc-large.ke,5988352,530530304,536928256,1.12,37102824479
malloc-large.ke,6246400,530272256,536928256,1.16,37102830201
malloc-large.ke,6078464,530440192,536928256,1.13,37102831743
malloc-large.ke,6553600,529965056,536928256,1.22,37102842136
malloc-large.ke,6295552,530223104,536928256,1.17,37102843782
malloc-large.ke,6430720,530087936,536928256,1.20,37102847279
malloc-large.ke,5931008,530587648,536928256,1.10,37112895430
malloc-large.ke,6385664,530132992,536928256,1.19,37112912744
malloc-large.ke,6111232,530407424,536928256,1.14,37112917334
malloc-large.ke,6590464,529928192,536928256,1.23,37112932630
malloc-large.ke,6377472,530141184,536928256,1.19,37112936587
malloc-large.ke,6688768,529829888,536928256,1.25,37112947628
malloc-large.ke,6512640,530006016,536928256,1.21,37112949854
malloc-large.ke,6819840,529698816,536928256,1.27,37112960655
malloc-large.ke,6545408,529973248,536928256,1.22,37112962507
malloc-large.ke,6950912,529567744,536928256,1.29,37112971988
malloc-large.ke,6791168,529727488,536928256,1.26,37112973579
malloc-large.ke,7098368,529420288,536928256,1.32,37112979572
malloc-large.ke,6787072,529731584,536928256,1.26,37112981571
malloc-large.ke,7208960,529309696,536928256,1.34,37112992468
malloc-large.ke,6766592,529752064,536928256,1.26,37112994527
malloc-large.ke,7221248,529297408,536928256,1.34,37113008256
malloc-large.ke,7086080,529432576,536928256,1.32,37123923950
malloc-large.ke,7512064,529006592,536928256,1.40,37123939787
malloc-large.ke,7282688,529235968,536928256,1.36,37123941825
malloc-large.ke,7696384,528822272,536928256,1.43,37123954779
malloc-large.ke,7389184,529129472,536928256,1.38,37123956540
malloc-large.ke,7720960,528797696,536928256,1.44,37123962846
malloc-large.ke,7307264,529211392,536928256,1.36,37123965072
malloc-large.ke,7442432,529076224,536928256,1.39,37123968631
malloc-large.ke,6987776,529530880,536928256,1.30,37123970594
malloc-large.ke,7434240,529084416,536928256,1.38,37123985719
malloc-large.ke,7028736,529489920,536928256,1.31,37123988127
malloc-large.ke,7516160,529002496,536928256,1.40,37124003882
malloc-large.ke,7380992,529137664,536928256,1.37,37124006309
malloc-large.ke,7602176,528916480,536928256,1.42,37124011814
malloc-large.ke,7127040,529391616,536928256,1.33,37124013837
malloc-large.ke,7495680,529022976,536928256,1.40,37124022993
malloc-large.ke,7213056,529305600,536928256,1.34,37135712572
malloc-large.ke,7356416,529162240,536928256,1.37,37135717365
malloc-large.ke,7024640,529494016,536928256,1.31,37135719484
malloc-large.ke,7249920,529268736,536928256,1.35,37135724783
malloc-large.ke,6942720,529575936,536928256,1.29,37135726730
malloc-large.ke,7405568,529113088,536928256,1.38,37135740285
malloc-large.ke,6959104,529559552,536928256,1.30,37135742685
malloc-large.ke,7356416,529162240,536928256,1.37,37135758229
malloc-large.ke,7147520,529371136,536928256,1.33,37135760605
malloc-large.ke,7315456,529203200,536928256,1.36,37135766109
malloc-large.ke,6836224,529682432,536928256,1.27,37135768239
malloc-large.ke,7102464,529416192,536928256,1.32,37135775153
malloc-large.ke,6848512,529670144,536928256,1.28,37135776838
malloc-large.ke,7299072,529219584,536928256,1.36,37135788194
malloc-large.ke,6811648,529707008,536928256,1.27,37135790511
malloc-large.ke,7004160,529514496,536928256,1.30,37135796405
malloc-large.ke,6549504,529969152,536928256,1.22,37146367493
malloc-large.ke,6987776,529530880,536928256,1.30,37146376374
malloc-large.ke,6766592,529752064,536928256,1.26,37146378555
malloc-large.ke,6922240,529596416,536928256,1.29,37146383523
malloc-large.ke,6422528,530096128,536928256,1.20,37146385766
malloc-large.ke,6627328,529891328,536928256,1.23,37146393019
malloc-large.ke,6471680,530046976,536928256,1.21,37146394661
malloc-large.ke,6807552,529711104,536928256,1.27,37146405906
malloc-large.ke,6381568,530137088,536928256,1.19,37146408160
malloc-large.ke,6680576,529838080,536928256,1.24,37146417328
malloc-large.ke,6217728,530300928,536928256,1.16,37146419883
malloc-large.ke,6656000,529862656,536928256,1.24,37146429540
malloc-large.ke,6209536,530309120,536928256,1.16,37146431536
malloc-large.ke,6402048,530116608,536928256,1.19,37146436392
malloc-large.ke,6107136,530411520,536928256,1.14,37146438978
malloc-large.ke,6365184,530153472,536928256,1.19,37146445571
malloc-large.ke,6221824,530296832,536928256,1.16,37156386199
malloc-large.ke,6635520,529883136,536928256,1.24,37156397974
malloc-large.ke,6184960,530333696,536928256,1.15,37156400881
malloc-large.ke,6459392,530059264,536928256,1.20,37156406590
malloc-large.ke,6193152,530325504,536928256,1.15,37156408207
malloc-large.ke,6393856,530124800,536928256,1.19,37156414607
malloc-large.ke,5996544,530522112,536928256,1.12,37156416658
malloc-large.ke,6266880,530251776,536928256,1.17,37156425389
malloc-large.ke,6098944,530419712,536928256,1.14,37156426979
malloc-large.ke,6373376,530145280,536928256,1.19,37156434912
malloc-large.ke,5959680,530558976,536928256,1.11,37156436885
malloc-large.ke,6467584,530051072,536928256,1.20,37156450715
malloc-large.ke,6266880,530251776,536928256,1.17,37156452630
malloc-large.ke,6418432,530100224,536928256,1.20,37156457793
malloc-large.ke,6160384,530358272,536928256,1.15,37156459645
malloc-large.ke,6422528,530096128,536928256,0.00,37156467066
malloc-large.ke,5971968,530546688,536928256,1.11,37167741173
malloc-large.ke,6139904,530378752,536928256,1.14,37167747084
malloc-large.ke,5877760,530640896,536928256,1.09,37167749008
malloc-large.ke,6328320,530190336,536928256,1.18,37167761066
malloc-large.ke,6135808,530382848,536928256,1.14,37167763026
malloc-large.ke,6303744,530214912,536928256,1.17,37167767510
malloc-large.ke,5853184,530665472,536928256,1.09,37167769372
malloc-large.ke,6250496,530268160,536928256,1.16,37167779491
malloc-large.ke,5812224,530706432,536928256,1.08,37167781484
malloc-large.ke,6164480,530354176,536928256,1.15,37167789088
malloc-large.ke,5939200,530579456,536928256,1.11,37167790744
malloc-large.ke,6258688,530259968,536928256,1.17,37167798940
malloc-large.ke,6000640,530518016,536928256,1.12,37167800616
malloc-large.ke,6348800,530169856,536928256,1.18,37167810687
malloc-large.ke,6180864,530337792,536928256,1.15,37167812177
malloc-large.ke,6434816,530083840,536928256,0.00,37167817605
malloc-large.ke,6242304,530276352,536928256,1.16,37181069110
malloc-large.ke,6750208,529768448,536928256,1.26,37181085881
malloc-large.ke,6414336,530104320,536928256,1.19,37181088190
malloc-large.ke,6905856,529612800,536928256,1.29,37181104500
malloc-large.ke,6701056,529817600,536928256,1.25,37181106522
malloc-large.ke,6983680,529534976,536928256,1.30,37181115024
malloc-large.ke,6529024,529989632,536928256,1.22,37181117508
malloc-large.ke,7020544,529498112,536928256,1.31,37181132605
malloc-large.ke,6529024,529989632,536928256,1.22,37181135711
malloc-large.ke,6819840,529698816,536928256,1.27,37181144149
malloc-large.ke,6467584,530051072,536928256,1.20,37181146469
malloc-large.ke,6664192,529854464,536928256,1.24,37181151753
malloc-large.ke,6496256,530022400,536928256,1.21,37181153839
malloc-large.ke,6762496,529756160,536928256,1.26,37181160763
malloc-large.ke,6492160,530026496,536928256,1.21,37181163037
malloc-large.ke,6926336,529592320,536928256,0.00,37181173237
malloc-large.ke,6504448,530014208,536928256,1.21,37193011105
malloc-large.ke,6840320,529678336,536928256,1.27,37193020956
malloc-large.ke,6643712,529874944,536928256,1.24,37193022781
malloc-large.ke,7073792,529444864,536928256,1.32,37193033576
malloc-large.ke,6643712,529874944,536928256,1.24,37193035553
malloc-large.ke,6795264,529723392,536928256,1.27,37193039518
malloc-large.ke,6361088,530157568,536928256,1.18,37193043256
malloc-large.ke,6791168,529727488,536928256,1.26,37193052763
malloc-large.ke,6283264,530235392,536928256,1.17,37193055017
malloc-large.ke,6529024,529989632,536928256,1.22,37193063430
malloc-large.ke,6193152,530325504,536928256,1.15,37193065410
malloc-large.ke,6606848,529911808,536928256,1.23,37193076081
malloc-large.ke,6258688,530259968,536928256,1.17,37193077986
malloc-large.ke,6750208,529768448,536928256,1.26,37193090521
malloc-large.ke,6475776,530042880,536928256,1.21,37193092287
malloc-large.ke,6860800,529657856,536928256,0.00,37193104310
malloc-large.ke,6606848,529911808,536928256,1.23,37203752691
malloc-large.ke,7028736,529489920,536928256,1.31,37203761994
malloc-large.ke,6606848,529911808,536928256,1.23,37203764060
malloc-large.ke,7090176,529428480,536928256,1.32,37203774264
malloc-large.ke,6606848,529911808,536928256,1.23,37203776540
malloc-large.ke,6922240,529596416,536928256,1.29,37203783781
malloc-large.ke,6660096,529858560,536928256,1.24,37203785613
malloc-large.ke,14381056,522137600,536928256,2.68,37203903231
malloc-large.ke,13967360,522551296,536928256,2.60,37203906281
malloc-large.ke,14299136,522219520,536928256,2.66,37203914071
malloc-large.ke,13869056,522649600,536928256,2.58,37203916124
malloc-large.ke,14008320,522510336,536928256,2.61,37203919732
malloc-large.ke,13733888,522784768,536928256,2.56,37203921335
malloc-large.ke,13946880,522571776,536928256,2.60,37203928317
malloc-large.ke,13615104,522903552,536928256,2.54,37203930914
malloc-large.ke,13815808,522702848,536928256,0.00,37203936239
malloc-large.ke,13676544,522842112,536928256,2.55,37214410192
malloc-large.ke,13910016,522608640,536928256,2.59,37214415956
malloc-large.ke,13758464,522760192,536928256,2.56,37214417429
malloc-large.ke,13910016,522608640,536928256,2.59,37214424221
malloc-large.ke,13709312,522809344,536928256,2.55,37214425960
malloc-large.ke,14123008,522395648,536928256,2.63,37214435488
malloc-large.ke,13910016,522608640,536928256,2.59,37214437163
malloc-large.ke,14393344,522125312,536928256,2.68,37214455743
malloc-large.ke,14241792,522276864,536928256,2.65,37214457405
malloc-large.ke,14405632,522113024,536928256,2.68,37214463178
malloc-large.ke,6684672,529833984,536928256,1.24,37214479518
malloc-large.ke,6934528,529584128,536928256,1.29,37214486360
malloc-large.ke,6443008,530075648,536928256,1.20,37214488655
malloc-large.ke,6922240,529596416,536928256,1.29,37214500864
malloc-large.ke,6770688,529747968,536928256,1.26,37214502474
malloc-large.ke,7237632,529281024,536928256,1.35,37224960385
malloc-large.ke,7073792,529444864,536928256,1.32,37224962526
malloc-large.ke,7266304,529252352,536928256,1.35,37224968043
malloc-large.ke,7032832,529485824,536928256,1.31,37224969686
malloc-large.ke,7413760,529104896,536928256,1.38,37224979250
malloc-large.ke,6930432,529588224,536928256,1.29,37224981325
malloc-large.ke,7372800,529145856,536928256,1.37,37224993377
malloc-large.ke,6905856,529612800,536928256,1.29,37224995420
malloc-large.ke,7057408,529461248,536928256,1.31,37224999139
malloc-large.ke,6864896,529653760,536928256,1.28,37225000587
malloc-large.ke,7192576,529326080,536928256,1.34,37225009352
malloc-large.ke,6701056,529817600,536928256,1.25,37225011428
malloc-large.ke,7057408,529461248,536928256,1.31,37225025156
malloc-large.ke,6766592,529752064,536928256,1.26,37225027866
malloc-large.ke,6918144,529600512,536928256,1.29,37225035382
malloc-large.ke,6590464,529928192,536928256,1.23,37225038158
malloc-large.ke,7094272,529424384,536928256,1.32,37236260716
malloc-large.ke,6774784,529743872,536928256,1.26,37236263321
malloc-large.ke,7135232,529383424,536928256,1.33,37236271328
malloc-large.ke,6692864,529825792,536928256,1.25,37236273580
malloc-large.ke,6836224,529682432,536928256,1.27,37236278297
malloc-large.ke,6332416,530186240,536928256,1.18,37236281143
malloc-large.ke,6471680,530046976,536928256,1.21,37236286339
malloc-large.ke,6111232,530407424,536928256,1.14,37236288314
malloc-large.ke,6574080,529944576,536928256,1.22,37236302582
malloc-large.ke,6217728,530300928,536928256,1.16,37236304717
malloc-large.ke,6668288,529850368,536928256,1.24,37236319064
malloc-large.ke,6402048,530116608,536928256,1.19,37236321181
malloc-large.ke,6676480,529842176,536928256,1.24,37236327623
malloc-large.ke,6402048,530116608,536928256,1.19,37236329445
malloc-large.ke,6778880,529739776,536928256,1.26,37236337477
malloc-large.ke,6463488,530055168,536928256,1.20,37236339836
malloc-large.ke,6934528,529584128,536928256,1.29,37247777406
malloc-large.ke,6496256,530022400,536928256,1.21,37247781856
malloc-large.ke,6836224,529682432,536928256,1.27,37247793343
malloc-large.ke,6422528,530096128,536928256,1.20,37247797751
malloc-large.ke,6594560,529924096,536928256,1.23,37247803302
malloc-large.ke,6217728,530300928,536928256,1.16,37247806715
malloc-large.ke,6504448,530014208,536928256,1.21,37247816653
malloc-large.ke,6332416,530186240,536928256,1.18,37247818897
malloc-large.ke,6647808,529870848,536928256,1.24,37247825583
malloc-large.ke,6508544,530010112,536928256,1.21,37247827870
malloc-large.ke,6774784,529743872,536928256,1.26,37247834302
malloc-large.ke,6303744,530214912,536928256,1.17,37247836756
malloc-large.ke,6713344,529805312,536928256,1.25,37247846104
malloc-large.ke,6332416,530186240,536928256,1.18,37247848450
malloc-large.ke,6578176,529940480,536928256,1.23,37247859749
malloc-large.ke,6168576,530350080,536928256,1.15,37247864879
malloc-large.ke,6615040,529903616,536928256,1.23,37259033620
malloc-large.ke,6107136,530411520,536928256,1.14,37259037002
malloc-large.ke,6569984,529948672,536928256,1.22,37259052772
malloc-large.ke,6418432,530100224,536928256,1.20,37259054980
malloc-large.ke,6615040,529903616,536928256,1.23,37259062316
malloc-large.ke,6135808,530382848,536928256,1.14,37259064855
malloc-large.ke,6512640,530006016,536928256,1.21,37259075020
malloc-large.ke,6369280,530149376,536928256,1.19,37259076699
malloc-large.ke,6647808,529870848,536928256,1.24,37259084233
malloc-large.ke,6365184,530153472,536928256,1.19,37259087742
malloc-large.ke,6574080,529944576,536928256,1.22,37259099143
malloc-large.ke,6258688,530259968,536928256,1.17,37259105287
malloc-large.ke,6586368,529932288,536928256,1.23,37259117559
malloc-large.ke,6299648,530219008,536928256,1.17,37259122877
malloc-large.ke,6512640,530006016,536928256,1.21,37259131815
malloc-large.ke,6184960,530333696,536928256,1.15,37259135751
malloc-large.ke,6672384,529846272,536928256,1.24,37269577818
malloc-large.ke,6221824,530296832,536928256,1.16,37269580338
malloc-large.ke,6492160,530026496,536928256,1.21,37269585693
malloc-large.ke,6029312,530489344,536928256,1.12,37269587674
malloc-large.ke,6471680,530046976,536928256,1.21,37269599190
malloc-large.ke,6201344,530317312,536928256,1.15,37269601161
malloc-large.ke,6467584,530051072,536928256,1.20,37269606520
malloc-large.ke,6004736,530513920,536928256,1.12,37269608500
malloc-large.ke,6320128,530198528,536928256,1.18,37269617274
malloc-large.ke,6111232,530407424,536928256,1.14,37269619559
malloc-large.ke,6541312,529977344,536928256,1.22,37269630580
malloc-large.ke,6275072,530243584,536928256,1.17,37269632554
malloc-large.ke,6725632,529793024,536928256,1.25,37269647124
malloc-large.ke,6479872,530038784,536928256,1.21,37269649579
malloc-large.ke,6647808,529870848,536928256,1.24,37269654154
malloc-large.ke,6369280,530149376,536928256,0.00,37269656032
malloc-large.ke,6569984,529948672,536928256,1.22,37280311248
malloc-large.ke,6270976,530247680,536928256,1.17,37280313650
malloc-large.ke,6443008,530075648,536928256,1.20,37280318493
malloc-large.ke,6242304,530276352,536928256,1.16,37280320338
malloc-large.ke,6524928,529993728,536928256,1.22,37280327605
malloc-large.ke,6037504,530481152,536928256,1.12,37280329824
malloc-large.ke,6324224,530194432,536928256,1.18,37280338267
malloc-large.ke,6037504,530481152,536928256,1.12,37280340285
malloc-large.ke,6549504,529969152,536928256,1.22,37280353986
malloc-large.ke,6164480,530354176,536928256,1.15,37280357617
malloc-large.ke,36118528,500400128,536928256,6.73,37280823871
malloc-large.ke,35688448,500830208,536928256,6.65,37280826817
malloc-large.ke,36073472,500445184,536928256,6.72,37280844497
malloc-large.ke,35676160,500842496,536928256,6.64,37280847039
malloc-large.ke,35909632,500609024,536928256,6.69,37280857017
malloc-large.ke,35463168,501055488,536928256,0.00,37280860013
malloc-large.ke,35741696,500776960,536928256,6.66,37294302394
malloc-large.ke,35373056,501145600,536928256,6.59,37294305355
malloc-large.ke,35557376,500961280,536928256,6.62,37294313167
malloc-large.ke,35045376,501473280,536928256,6.53,37294317460
malloc-large.ke,35528704,500989952,536928256,6.62,37294344658
malloc-large.ke,35360768,501157888,536928256,6.59,37294349815
malloc-large.ke,35766272,500752384,536928256,6.66,37294365715
malloc-large.ke,35594240,500924416,536928256,6.63,37294367907
malloc-large.ke,36065280,500453376,536928256,6.72,37294385081
malloc-large.ke,6111232,530407424,536928256,1.14,37294459153
malloc-large.ke,6307840,530210816,536928256,1.17,37294465602
malloc-large.ke,6041600,530477056,536928256,1.13,37294468106
malloc-large.ke,6496256,530022400,536928256,1.21,37294490983
malloc-large.ke,6156288,530362368,536928256,1.15,37294500321
malloc-large.ke,6385664,530132992,536928256,1.19,37294511903
malloc-large.ke,5980160,530538496,536928256,0.00,37294516247
malloc-large.ke,6406144,530112512,536928256,1.19,37306793647
malloc-large.ke,5951488,530567168,536928256,1.11,37306797021
malloc-large.ke,6107136,530411520,536928256,1.14,37306802325
malloc-large.ke,5857280,530661376,536928256,1.09,37306804710
malloc-large.ke,6283264,530235392,536928256,1.17,37306816080
malloc-large.ke,6053888,530464768,536928256,1.13,37306818795
malloc-large.ke,6291456,530227200,536928256,1.17,37306826558
malloc-large.ke,6107136,530411520,536928256,1.14,37306829387
malloc-large.ke,6549504,529969152,536928256,1.22,37306845846
malloc-large.ke,6164480,530354176,536928256,1.15,37306848621
malloc-large.ke,6623232,529895424,536928256,1.23,37306859003
malloc-large.ke,6139904,530378752,536928256,1.14,37306861333
malloc-large.ke,6332416,530186240,536928256,1.18,37306865285
malloc-large.ke,6086656,530432000,536928256,1.13,37306866888
malloc-large.ke,6266880,530251776,536928256,1.17,37306875303
